,top_genres,num_tracks_in_album,num_listens_per_album,track_favorites,duration,interest,num_listens_per_song,chroma_cens,chroma_cqt,chroma_stft,mfcc,rmse,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_rolloff,tonnetz,zcr
9117,Electronic/Rock,3,3,4,2,3,3,1,1,1,3,0,4,1,1,0,2,3
9118,Electronic/Rock,3,3,4,2,3,3,4,4,4,1,1,1,1,2,2,1,2
9119,Electronic/Rock,3,3,4,2,3,3,3,2,3,1,0,4,1,1,0,2,0
9120,Electronic/Rock,3,3,4,2,3,3,1,0,1,1,1,4,0,1,0,4,2
9121,Electronic/Rock,3,0,0,1,0,0,4,0,3,0,0,2,0,4,1,4,0
9122,Electronic/Rock,3,0,0,1,0,0,4,0,3,0,0,2,0,4,1,4,0
9123,Electronic/Rock,3,0,0,1,0,0,4,0,3,0,0,2,0,4,1,4,0
9124,Electronic/Rock,3,0,0,1,0,0,4,0,4,0,0,3,0,4,1,4,0
9125,Electronic/Rock,3,0,0,1,0,0,4,0,2,0,0,2,0,4,1,4,0
9126,Electronic/Rock,3,0,0,1,0,0,4,0,3,0,0,2,0,4,1,4,0
9127,Electronic/Rock,3,0,0,1,0,0,4,0,4,0,0,2,0,4,1,4,0
9128,Electronic/Rock,3,0,0,1,0,0,4,0,4,0,0,2,0,4,1,4,0
9129,Electronic/Rock,3,3,2,1,2,1,0,0,1,3,4,1,2,3,2,2,2
9130,Electronic/Rock,3,3,2,0,2,1,1,2,0,2,4,4,1,4,0,0,2
9131,Electronic/Rock,3,3,2,2,2,1,4,4,3,2,4,4,1,3,0,1,1
9132,Electronic/Rock,3,3,2,1,1,1,1,1,0,3,0,1,2,3,2,3,3
9133,Electronic/Rock,3,3,2,1,2,1,2,2,2,2,3,2,3,4,4,1,4
9134,Electronic/Rock,3,3,2,1,2,3,2,3,1,2,2,3,3,4,4,1,4
9135,Electronic/Rock,3,3,2,0,3,3,3,2,1,3,4,1,2,3,2,1,3
9136,Electronic/Rock,3,3,2,0,2,3,3,3,2,2,4,2,3,4,3,1,4
9137,Electronic/Rock,3,3,2,0,3,3,0,0,2,3,2,0,0,2,1,2,0
9138,Electronic/Rock,3,3,2,1,3,3,4,4,3,2,1,2,1,2,2,1,4
9139,Electronic/Rock,3,3,2,2,3,3,4,4,4,2,4,1,2,3,2,4,2
9140,Electronic/Rock,0,0,3,2,2,1,4,3,2,2,2,1,2,4,2,2,2
9141,Electronic/Rock,0,0,3,2,0,0,2,2,1,2,3,2,2,4,3,3,3
9142,Electronic/Rock,0,0,3,3,0,0,0,0,2,2,3,2,3,4,3,4,3
9143,Electronic/Rock,0,0,3,2,0,0,0,0,0,2,3,1,2,4,2,0,3
9144,Electronic/Rock,0,0,3,2,0,0,3,3,3,2,3,2,3,4,3,1,4
9145,Electronic/Rock,0,0,3,3,0,0,0,0,0,2,2,1,2,4,2,3,3
9146,Electronic/Rock,0,4,1,3,1,1,2,3,2,2,3,1,1,4,2,0,3
9147,Electronic/Rock,0,4,1,1,1,1,3,2,2,2,3,1,1,3,2,2,2
9148,Electronic/Rock,0,4,1,2,1,1,1,2,1,2,3,1,1,3,2,0,3
9149,Electronic/Rock,0,4,1,3,2,3,0,1,1,2,3,1,1,3,2,0,2
9150,Electronic/Rock,0,4,1,1,3,1,2,2,2,2,4,2,2,4,3,0,4
9151,Electronic/Rock,0,4,1,2,2,3,4,4,4,2,3,1,1,3,2,3,3
9152,Electronic/Rock,0,2,0,0,1,4,1,1,3,2,4,1,1,3,2,2,2
9153,Electronic/Rock,0,2,0,2,4,2,1,1,3,2,4,1,1,3,2,3,2
9154,Electronic/Rock,0,2,0,4,0,0,0,0,0,2,3,1,1,3,2,0,2
9155,Electronic/Rock,0,2,0,4,1,4,0,1,2,2,4,1,1,3,2,2,2
9156,Electronic/Rock,0,2,0,1,0,2,4,4,4,2,4,1,1,3,2,2,3
9157,Electronic/Rock,0,2,0,1,4,2,2,2,2,2,4,1,1,4,2,1,3
9158,Electronic/Rock,0,2,0,1,4,4,4,4,4,2,4,1,1,4,2,1,2
9159,Electronic/Rock,2,3,2,0,3,3,1,2,3,3,2,1,2,2,2,0,2
9160,Electronic/Rock,2,3,2,0,3,3,1,2,3,3,2,2,3,3,3,4,3
9161,Electronic/Rock,2,3,2,0,3,3,0,0,2,2,1,0,0,0,1,0,0
9162,Electronic/Rock,2,3,2,1,3,3,2,2,3,1,1,2,3,4,3,1,3
9163,Electronic/Rock,2,3,2,0,3,3,4,3,4,4,3,3,4,4,4,3,4
9164,Electronic/Rock,2,3,2,0,3,3,4,4,4,2,2,2,2,3,3,1,3
9165,Electronic/Rock,2,3,2,1,3,3,1,2,3,1,2,3,4,4,4,3,3
9166,Electronic/Rock,2,3,2,1,3,3,1,2,3,3,2,1,1,2,2,2,2
9167,Electronic/Rock,2,3,2,1,3,3,2,2,3,3,2,1,1,2,2,4,2
9168,Electronic/Rock,2,3,2,0,3,3,4,4,4,3,1,4,1,1,0,1,1
9169,Electronic/Rock,2,3,2,0,3,3,2,1,4,3,2,4,0,2,0,1,0
9170,Electronic/Rock,2,3,2,0,3,3,0,0,3,3,2,3,4,4,4,0,4
9171,Electronic/Rock,1,1,1,4,4,4,1,2,2,3,3,4,0,1,0,0,2
9172,Electronic/Rock,1,1,0,1,0,2,0,1,2,2,3,0,0,1,1,2,0
9173,Electronic/Rock,1,1,0,4,0,2,4,4,3,3,3,2,2,4,3,0,3
9174,Electronic/Rock,1,1,0,0,0,2,3,4,3,3,4,4,1,2,2,2,3
9175,Electronic/Rock,1,1,0,2,4,2,0,0,4,4,4,1,1,3,2,3,2
9176,Electronic/Rock,1,1,0,2,0,2,1,2,2,1,4,2,3,4,3,2,4
9177,Electronic/Rock,1,1,0,1,4,2,1,3,2,1,1,4,0,1,0,3,2
9178,Electronic/Rock,1,1,0,3,4,2,2,3,1,3,3,0,0,1,1,1,1
9179,Electronic/Rock,1,1,0,3,4,2,0,0,0,3,3,4,1,2,2,1,2
9180,Electronic/Rock,1,1,0,1,4,2,2,4,3,1,4,0,0,0,1,2,1
9181,Electronic/Rock,1,1,0,0,4,2,0,0,4,0,4,0,0,1,0,4,0
9182,Electronic/Rock,1,1,1,4,4,2,4,4,2,4,4,4,2,3,0,4,0
9183,Electronic/Rock,1,1,2,2,4,2,2,2,2,0,3,4,1,4,0,0,3
9184,Electronic/Rock,1,1,3,4,4,4,4,4,2,1,2,4,0,1,0,2,3
9185,Electronic/Rock,1,1,0,1,4,4,1,1,0,1,2,1,1,2,2,2,3
9186,Electronic/Rock,1,1,0,0,3,3,3,4,3,2,3,1,0,1,2,0,3
9187,Electronic/Rock,1,1,0,3,2,1,3,4,1,1,4,4,0,1,0,0,2
9188,Electronic/Rock,0,0,4,0,0,0,2,2,2,3,3,4,1,2,0,0,1
9189,Electronic/Rock,0,0,4,3,4,2,2,2,2,2,3,1,2,3,2,1,3
9190,Electronic/Rock,0,0,4,3,0,0,3,3,3,2,2,1,1,1,0,2,3
9191,Electronic/Rock,0,0,4,4,0,2,3,4,3,0,3,1,1,3,0,0,4
9192,Electronic/Rock,0,0,4,1,0,0,2,3,2,2,1,1,3,2,2,1,2
9193,Electronic/Rock,0,0,4,3,4,2,3,4,3,1,4,1,1,2,2,0,2
9194,Electronic/Rock,0,0,4,2,0,0,1,2,2,3,4,1,2,4,2,0,3
9195,Electronic/Rock,0,0,4,0,4,2,3,4,3,1,2,2,4,0,3,0,4
9196,Electronic/Rock,0,0,4,1,0,2,1,1,2,3,3,2,3,2,3,1,4
9197,Electronic/Rock,0,0,4,2,0,2,4,3,2,4,2,4,3,0,0,4,1
9198,Electronic/Rock,0,0,4,3,0,2,2,3,2,3,1,3,4,2,4,3,4
9199,Electronic/Rock,3,1,4,0,1,4,2,2,2,3,3,4,1,2,0,0,1
9200,Electronic/Rock,3,1,4,3,2,1,2,2,2,2,3,1,2,3,2,1,3
9201,Electronic/Rock,3,1,4,3,4,4,3,3,3,2,2,1,1,1,0,2,3
9202,Electronic/Rock,3,1,4,4,1,4,3,4,3,0,3,1,1,3,0,0,4
9203,Electronic/Rock,3,1,4,1,4,4,2,3,2,2,1,1,3,2,2,1,2
9204,Electronic/Rock,3,1,4,3,1,1,3,4,3,1,4,1,1,2,2,0,2
9205,Electronic/Rock,3,1,4,2,1,4,1,2,2,3,4,1,2,4,2,0,3
9206,Electronic/Rock,3,1,4,0,1,1,3,4,3,1,2,2,4,0,3,0,4
9207,Electronic/Rock,3,1,4,1,1,4,1,1,2,3,3,2,3,2,3,1,4
9208,Electronic/Rock,3,1,4,2,2,1,4,3,2,4,2,4,3,0,0,4,1
9209,Electronic/Rock,3,1,4,3,2,1,2,3,2,3,1,3,4,2,4,3,4
9210,Electronic/Rock,3,4,1,3,4,4,3,3,4,2,4,4,1,3,0,1,1
9211,Electronic/Rock,3,4,1,0,0,2,4,4,4,2,4,4,1,3,2,2,1
9212,Electronic/Rock,3,4,1,0,4,2,4,4,4,2,4,4,2,4,2,1,1
9213,Electronic/Rock,3,4,1,1,4,2,1,1,4,2,4,4,1,4,2,3,1
9214,Electronic/Rock,3,4,1,2,4,2,4,4,4,2,4,1,2,4,2,0,1
9215,Electronic/Rock,3,4,1,1,4,4,4,4,4,2,4,4,1,3,0,1,1
9216,Electronic/Rock,3,4,1,0,4,4,3,3,3,2,4,4,1,3,0,1,1
9217,Electronic/Rock,3,4,1,1,4,4,3,4,3,2,4,1,2,4,2,1,1
9218,Electronic/Rock,3,4,1,2,2,1,4,3,4,2,4,1,3,4,2,1,1
9219,Electronic/Rock,0,1,0,0,2,3,2,3,1,3,1,4,1,3,0,0,1
9220,Electronic/Rock,0,1,0,0,2,1,4,4,4,2,2,4,1,2,0,3,2
9221,Electronic/Rock,0,1,0,2,2,3,2,3,2,2,2,2,4,3,3,2,3
9222,Electronic/Rock,0,1,0,0,2,1,4,4,4,2,1,4,1,2,0,3,3
9223,Electronic/Rock,0,1,0,1,2,3,4,4,4,2,1,1,2,2,2,1,3
9224,Electronic/Rock,0,1,0,2,3,3,4,4,4,2,1,1,2,2,2,0,3
9225,Electronic/Rock,1,2,2,4,4,2,1,2,4,1,3,1,2,3,3,1,2
9226,Electronic/Rock,1,2,2,4,0,2,2,3,4,3,4,1,2,4,2,0,2
9227,Electronic/Rock,1,2,2,4,1,4,0,2,4,3,3,1,1,3,2,0,2
9228,Electronic/Rock,1,2,2,3,4,4,0,1,3,2,3,1,3,4,3,0,1
9229,Electronic/Rock,1,2,2,4,4,2,0,0,2,3,2,1,2,3,2,4,2
9230,Electronic/Rock,1,2,2,3,4,4,0,1,2,3,3,1,2,4,3,4,3
9231,Electronic/Rock,1,2,2,4,1,1,0,2,3,1,3,1,1,3,2,2,2
9232,Electronic/Rock,0,2,0,4,4,2,0,0,0,2,1,0,0,1,1,4,0
9233,Electronic/Rock,0,2,0,4,4,4,0,0,0,2,1,0,0,1,1,4,0
9234,Electronic/Rock,0,2,0,3,0,2,0,0,0,2,3,0,0,2,1,3,0
9235,Electronic/Rock,0,2,0,4,4,2,4,4,3,2,3,0,0,1,1,1,0
9236,Electronic/Rock,0,2,0,4,4,2,4,4,3,2,3,0,0,2,1,1,0
9237,Electronic/Rock,0,2,0,3,4,4,1,1,1,2,3,0,0,1,1,2,0
9238,Electronic/Rock,0,2,0,4,2,1,4,3,2,2,3,0,0,1,1,1,0
9239,Electronic/Rock,3,1,2,1,1,4,0,1,4,3,2,4,1,1,0,4,0
9240,Electronic/Rock,3,1,2,1,1,1,1,2,3,1,2,4,1,2,0,2,0
9241,Electronic/Rock,3,1,2,4,1,4,0,0,1,3,1,0,0,1,1,4,0
9242,Electronic/Rock,3,1,2,3,1,4,1,0,1,0,2,0,0,1,1,4,0
9243,Electronic/Rock,3,1,2,3,2,1,2,2,1,1,2,1,2,2,2,2,2
9244,Electronic/Rock,3,1,2,0,2,1,2,3,3,0,1,0,1,1,1,3,0
9245,Electronic/Rock,3,1,2,1,2,1,3,3,0,1,2,1,2,3,2,2,2
9246,Electronic/Rock,3,1,2,3,2,3,3,2,2,3,2,0,1,1,1,3,0
9247,Electronic/Rock,3,1,2,4,2,1,0,0,2,3,2,4,1,2,0,0,0
9248,Electronic/Rock,3,1,2,0,2,3,1,1,4,0,3,4,0,1,0,3,3
9249,Electronic/Rock,0,2,2,3,2,1,4,4,2,1,3,3,4,4,4,3,3
9250,Electronic/Rock,0,2,2,3,1,4,4,4,3,4,2,3,4,4,4,1,4
9251,Electronic/Rock,0,2,2,4,1,4,4,4,4,4,2,3,4,4,4,1,4
9252,Electronic/Rock,0,2,2,3,2,1,0,0,0,3,3,2,3,4,3,3,2
9253,Electronic/Rock,0,2,2,4,1,4,2,2,2,4,2,1,3,2,2,2,2
9254,Electronic/Rock,0,2,2,3,2,1,0,0,1,3,4,2,3,4,3,3,2
9255,Electronic/Rock,0,2,1,0,2,1,2,3,2,3,1,3,4,3,4,3,4
9256,Electronic/Rock,0,2,1,1,4,2,1,2,1,1,1,2,4,3,4,4,3
9257,Electronic/Rock,0,2,1,2,4,2,2,2,4,1,0,2,3,2,3,0,3
9258,Electronic/Rock,0,2,1,0,3,4,2,2,2,1,0,3,4,3,4,3,4
9259,Electronic/Rock,0,2,1,1,4,4,3,4,4,1,0,3,4,3,4,0,4
9260,Electronic/Rock,0,2,1,0,1,1,2,2,3,1,0,2,3,2,3,2,3
9261,Electronic/Rock,0,2,4,4,1,1,2,2,3,1,1,4,1,2,0,0,0
9262,Electronic/Rock,0,2,4,2,4,4,4,4,1,1,1,4,1,2,0,0,1
9263,Electronic/Rock,0,2,4,0,2,1,3,4,2,1,1,1,2,3,2,0,2
9264,Electronic/Rock,0,2,4,1,1,4,4,4,4,2,2,4,1,1,0,1,1
9265,Electronic/Rock,0,2,1,0,1,1,3,4,3,4,3,3,4,4,4,2,4
9266,Electronic/Rock,0,2,1,0,1,1,4,4,4,4,3,3,4,4,4,4,4
9267,Electronic/Rock,0,2,1,0,2,1,0,0,3,4,3,3,4,4,4,4,4
9268,Electronic/Rock,0,1,4,2,2,3,2,2,1,3,1,1,2,2,2,3,2
9269,Electronic/Rock,0,1,4,1,3,3,0,1,2,2,2,1,1,3,2,3,2
9270,Electronic/Rock,0,1,4,3,3,3,3,4,3,1,1,4,2,2,2,3,1
9271,Electronic/Rock,0,1,4,2,3,3,0,0,2,0,1,1,2,3,2,4,2
9272,Electronic/Rock,0,0,3,0,1,1,1,1,3,1,3,4,1,3,0,4,2
9273,Electronic/Rock,0,0,0,3,1,4,3,3,4,3,3,2,3,3,3,0,3
9274,Electronic/Rock,0,0,0,2,4,4,0,0,3,1,4,1,3,3,2,3,2
9275,Electronic/Rock,0,0,0,4,1,4,1,2,2,3,3,4,2,2,0,0,1
9276,Electronic/Rock,0,0,3,0,4,2,2,2,1,0,4,2,3,4,3,3,4
9277,Electronic/Rock,0,0,3,1,0,2,2,2,4,1,4,4,1,2,0,2,2
9278,Electronic/Rock,0,0,3,1,4,2,4,3,3,2,4,2,2,4,3,1,2
9279,Electronic/Rock,0,0,3,0,4,2,2,2,3,2,4,1,1,4,2,3,3
9280,Electronic/Rock,0,0,3,1,4,4,3,4,3,0,3,1,2,3,2,3,2
9281,Electronic/Rock,0,2,0,1,4,4,2,3,2,2,3,2,2,4,2,2,3
9282,Electronic/Rock,0,2,0,2,0,2,4,4,3,2,3,2,2,4,2,2,4
9283,Electronic/Rock,0,2,0,1,0,2,3,3,3,2,3,2,2,4,3,0,3
9284,Electronic/Rock,0,2,0,0,0,0,1,2,2,2,3,2,2,4,3,0,3
9285,Electronic/Rock,0,2,0,1,4,2,1,1,3,2,3,2,3,4,3,0,3
9286,Electronic/Rock,0,2,0,2,4,2,4,4,3,2,3,2,2,4,2,0,4
9287,Electronic/Rock,0,2,0,0,1,4,3,4,3,2,3,2,2,4,3,1,4
9288,Electronic/Rock,3,1,3,4,2,1,1,2,2,3,1,2,4,4,4,0,4
9289,Electronic/Rock,3,1,3,3,2,1,3,2,3,1,2,2,2,4,3,2,3
9290,Electronic/Rock,3,1,3,4,2,1,4,4,3,3,2,1,2,4,2,2,3
9291,Electronic/Rock,3,1,3,3,2,1,4,3,3,1,2,2,3,4,3,1,4
9292,Electronic/Rock,3,1,3,3,2,1,0,0,2,1,2,4,1,3,0,1,2
9293,Electronic/Rock,3,1,3,2,2,1,4,4,2,3,2,2,2,4,3,0,3
9294,Electronic/Rock,3,1,3,4,3,3,0,0,0,1,1,4,1,1,0,1,1
9295,Electronic/Rock,3,1,3,4,3,3,1,1,2,0,1,4,1,2,2,2,2
9296,Electronic/Rock,0,2,0,0,4,2,3,2,3,2,1,4,1,2,0,1,1
9297,Electronic/Rock,0,2,0,0,4,4,2,3,3,3,3,1,2,4,2,1,3
9298,Electronic/Rock,0,2,0,2,1,4,2,2,1,2,1,1,1,3,2,0,2
9299,Electronic/Rock,0,2,0,0,4,4,4,4,2,3,1,1,1,3,2,3,3
9300,Electronic/Rock,0,0,0,2,1,4,3,1,3,1,3,4,2,3,2,1,1
9301,Electronic/Rock,0,0,0,4,0,0,4,4,4,3,3,1,2,4,2,4,2
9302,Electronic/Rock,0,0,0,2,0,0,3,2,4,2,3,1,2,3,2,1,2
9303,Electronic/Rock,0,0,0,1,0,2,2,1,4,3,3,4,1,2,0,0,0
9304,Electronic/Rock,0,0,0,2,4,2,2,2,3,3,3,1,2,4,2,1,2
9305,Electronic/Rock,0,0,0,3,4,2,3,2,4,2,2,1,1,3,2,1,2
9306,Electronic/Rock,3,4,1,2,1,4,1,0,1,1,3,3,4,4,4,3,3
9307,Electronic/Rock,3,4,1,2,2,3,1,1,2,0,4,2,4,4,3,3,2
9308,Electronic/Rock,3,4,1,2,1,1,4,4,3,1,3,3,4,4,4,2,2
9309,Electronic/Rock,3,4,1,2,1,1,2,1,1,4,3,3,4,4,4,3,3
9310,Electronic/Rock,3,4,1,2,1,4,3,3,3,1,4,2,3,4,3,0,2
9311,Electronic/Rock,3,4,1,3,1,4,0,0,2,1,3,1,3,4,3,0,1
9312,Electronic/Rock,3,4,1,4,1,1,2,1,1,4,2,1,3,3,2,3,1
9313,Electronic/Rock,3,4,1,4,1,1,0,0,0,0,1,0,0,0,1,1,0
9314,Electronic/Rock,0,4,3,1,1,1,2,2,0,1,1,4,1,1,0,4,2
9315,Electronic/Rock,0,4,3,3,4,4,4,3,2,1,2,4,1,1,0,2,2
9316,Electronic/Rock,0,4,3,3,4,4,1,2,1,0,3,4,1,2,0,2,1
9317,Electronic/Rock,0,4,3,2,1,4,0,0,0,2,2,0,0,0,1,1,0
9318,Electronic/Rock,0,4,3,4,1,1,4,4,1,3,4,4,1,4,0,1,1
9319,Electronic/Rock,0,4,3,3,3,1,3,2,4,1,4,4,2,3,0,3,1
9320,Electronic/Rock,0,4,3,2,2,1,2,2,0,0,4,4,2,3,0,0,1
9321,Electronic/Rock,0,2,0,0,1,4,1,2,0,2,2,4,1,1,0,2,3
9322,Electronic/Rock,0,2,0,4,4,4,4,4,4,0,2,1,2,3,2,1,3
9323,Electronic/Rock,0,2,0,3,0,2,4,4,1,0,1,4,1,1,0,2,2
9324,Electronic/Rock,0,2,0,0,4,4,2,3,2,3,2,2,3,3,3,2,4
9325,Electronic/Rock,0,2,0,4,4,4,4,4,3,0,0,1,2,1,2,1,2
9326,Electronic/Rock,0,2,0,3,1,4,4,3,2,0,1,2,3,2,3,0,4
9327,Electronic/Rock,3,2,0,0,4,4,3,4,2,2,3,2,3,4,3,1,3
9328,Electronic/Rock,3,2,0,0,0,2,3,4,3,2,3,2,3,4,3,1,3
9329,Electronic/Rock,3,2,0,0,0,2,1,2,1,2,4,1,2,4,2,1,2
9330,Electronic/Rock,3,2,0,3,4,2,2,3,2,2,3,1,2,4,2,2,3
9331,Electronic/Rock,3,2,0,1,0,2,2,3,2,2,3,2,2,4,3,2,3
9332,Electronic/Rock,3,2,0,0,4,4,3,4,2,2,3,2,2,4,3,2,3
9333,Electronic/Rock,3,2,0,0,4,2,2,3,1,2,3,2,2,4,2,1,4
9334,Electronic/Rock,3,2,0,0,1,4,4,4,3,2,3,1,2,4,2,3,3
9335,Electronic/Rock,3,2,0,0,1,1,1,3,2,2,3,2,3,4,3,1,4
9336,Electronic/Rock,0,3,3,2,3,3,4,4,4,1,0,3,3,1,4,2,4
9337,Electronic/Rock,0,3,3,3,3,3,4,4,3,0,2,3,4,1,4,3,4
9338,Electronic/Rock,0,3,3,4,3,3,4,4,4,3,0,3,4,0,4,2,2
9339,Electronic/Rock,0,3,3,1,3,3,3,2,4,4,0,2,4,0,4,0,2
9340,Electronic/Rock,0,3,3,2,3,3,4,3,4,3,0,3,3,0,4,2,4
9341,Electronic/Rock,0,4,0,3,2,1,4,3,3,2,4,1,2,4,2,2,2
9342,Electronic/Rock,0,4,0,2,2,1,0,0,1,2,2,4,1,2,1,0,1
9343,Electronic/Rock,0,4,0,2,2,1,1,0,0,2,2,0,0,2,1,3,0
9344,Electronic/Rock,0,4,0,3,1,1,1,0,0,2,3,0,0,2,1,2,1
9345,Electronic/Rock,0,4,0,1,2,3,1,2,0,3,4,2,3,4,3,2,3
9346,Electronic/Rock,1,4,1,1,3,1,4,3,2,2,3,4,1,3,2,1,1
9347,Electronic/Rock,1,4,1,1,0,2,1,2,1,2,3,3,4,4,4,3,4
9348,Electronic/Rock,1,4,1,1,4,2,1,1,1,2,3,2,3,4,4,2,3
9349,Electronic/Rock,1,4,1,2,0,0,2,2,2,2,3,2,3,4,3,3,3
9350,Electronic/Rock,1,4,1,1,0,0,4,3,2,2,3,2,3,4,3,3,3
9351,Electronic/Rock,1,4,1,3,0,0,3,3,1,2,4,3,3,4,4,2,4
9352,Electronic/Rock,1,4,1,1,0,0,2,2,2,2,4,3,3,4,4,3,4
9353,Electronic/Rock,1,4,1,0,4,2,4,4,1,2,4,2,3,4,3,3,3
9354,Electronic/Rock,1,4,1,1,0,2,4,4,1,2,4,2,3,4,3,1,3
9355,Electronic/Rock,1,4,1,1,0,0,2,2,0,2,4,2,3,4,3,4,3
9356,Electronic/Rock,1,4,1,1,0,2,1,1,0,2,4,2,2,4,3,2,3
9357,Electronic/Rock,1,4,1,1,4,2,4,4,1,2,4,2,3,4,3,2,3
9358,Electronic/Rock,1,4,1,1,0,2,4,4,2,2,4,2,3,4,3,0,3
9359,Electronic/Rock,1,4,1,1,4,2,1,2,1,2,4,1,2,4,2,3,2
9360,Electronic/Rock,1,4,1,1,4,2,2,2,1,2,4,2,3,4,3,0,3
9361,Electronic/Rock,1,4,1,0,4,4,3,3,1,2,4,2,3,4,3,2,3
9362,Electronic/Rock,3,2,0,2,1,4,2,2,1,2,4,1,2,4,2,2,2
9363,Electronic/Rock,3,2,0,2,0,2,4,4,3,2,4,1,2,4,2,2,2
9364,Electronic/Rock,3,2,0,1,4,2,1,2,0,2,3,2,3,4,3,0,3
9365,Electronic/Rock,3,2,0,1,4,2,3,3,1,2,4,1,2,4,2,3,2
9366,Electronic/Rock,3,2,0,2,4,2,1,1,2,2,4,1,2,4,2,2,1
9367,Electronic/Rock,3,2,0,1,0,2,2,1,1,2,4,1,2,4,3,0,2
9368,Electronic/Rock,3,2,0,1,4,2,2,2,2,2,4,1,2,4,2,0,2
9369,Electronic/Rock,3,2,0,2,1,4,3,2,1,2,4,1,2,4,2,2,2
9370,Electronic/Rock,3,2,0,2,4,4,2,3,1,2,4,1,2,4,2,2,2
9371,Electronic/Rock,3,2,0,3,1,4,1,1,1,2,4,1,1,4,2,0,2
9372,Electronic/Rock,3,3,2,1,3,3,2,3,1,1,4,1,2,4,2,2,3
9373,Electronic/Rock,3,3,2,0,3,3,2,3,2,4,4,2,3,4,3,2,4
9374,Electronic/Rock,3,3,2,1,3,3,0,1,2,4,4,3,4,4,4,2,3
9375,Electronic/Rock,3,3,2,1,3,3,3,4,4,4,4,3,4,4,4,1,4
9376,Electronic/Rock,3,3,2,1,3,3,2,3,2,4,4,2,3,4,3,0,3
9377,Electronic/Rock,3,3,2,2,3,3,2,1,4,4,4,3,3,4,4,1,4
9378,Electronic/Rock,3,3,2,1,3,3,1,1,2,0,4,2,3,4,3,3,2
9379,Electronic/Rock,3,3,2,1,3,3,3,3,4,4,4,2,3,4,3,2,3
9380,Electronic/Rock,0,3,4,0,3,3,0,0,0,3,0,1,2,0,2,2,3
9381,Electronic/Rock,0,3,4,3,3,3,2,3,3,3,3,1,3,3,2,0,2
9382,Electronic/Rock,0,3,4,3,3,3,1,2,2,3,3,1,3,3,2,3,2
9383,Electronic/Rock,0,3,4,3,3,3,4,4,4,3,2,1,3,3,2,2,2
9384,Electronic/Rock,0,3,4,3,3,3,1,2,3,1,3,2,3,4,3,3,3
9385,Electronic/Rock,0,3,4,0,3,3,0,1,1,3,2,3,3,2,3,0,4
9386,Electronic/Rock,3,2,3,0,1,1,2,3,4,4,3,2,3,3,2,0,3
9387,Electronic/Rock,3,2,3,0,0,2,1,1,2,1,4,1,2,3,2,0,3
9388,Electronic/Rock,3,2,3,1,0,0,3,4,2,4,4,1,2,4,2,0,3
9389,Electronic/Rock,3,2,3,0,0,2,4,4,3,3,4,2,2,4,3,0,3
9390,Electronic/Rock,3,2,3,0,0,2,1,1,4,4,4,2,3,3,3,0,3
9391,Electronic/Rock,3,2,3,0,0,2,3,3,2,0,4,1,1,4,2,2,3
9392,Electronic/Rock,3,2,3,0,0,2,3,4,4,1,4,2,2,4,3,0,4
9393,Electronic/Rock,3,2,3,0,0,2,4,4,1,1,4,2,2,4,3,3,4
9394,Electronic/Rock,3,2,3,0,4,4,3,4,2,1,4,4,1,2,0,0,2
9395,Electronic/Rock,3,2,3,1,1,4,1,1,4,1,2,4,1,1,0,3,1
9396,Electronic/Rock,3,3,4,2,3,3,3,3,3,4,3,3,3,4,3,2,4
9397,Electronic/Rock,3,3,4,1,3,3,3,4,4,4,3,3,3,4,4,0,4
9398,Electronic/Rock,3,3,4,2,3,3,0,1,0,1,3,3,3,4,3,3,4
9399,Electronic/Rock,3,3,4,2,3,3,3,3,4,4,3,3,4,4,4,3,4
9400,Electronic/Rock,3,3,4,2,3,3,3,3,4,4,3,2,3,4,3,2,3
9401,Electronic/Rock,3,3,4,2,3,3,0,0,1,0,3,2,2,3,3,3,4
9402,Electronic/Rock,3,3,4,1,3,3,4,4,1,0,3,2,3,4,3,2,4
9403,Electronic/Rock,3,3,4,2,3,3,4,4,4,3,2,2,3,3,2,1,3
9404,Electronic/Rock,3,3,4,3,3,3,3,2,2,3,2,2,3,3,3,1,3
9405,Electronic/Rock,3,3,4,3,3,3,1,1,1,4,2,2,3,3,3,3,4
9406,Electronic/Rock,3,3,4,1,3,3,4,4,3,3,2,4,2,2,0,3,0
9407,Electronic/Rock,1,2,3,1,4,4,4,3,3,2,2,4,2,3,2,1,1
9408,Electronic/Rock,1,2,3,3,0,2,0,1,3,3,3,4,1,3,2,0,1
9409,Electronic/Rock,1,2,3,1,0,0,1,1,2,2,2,4,1,2,2,1,2
9410,Electronic/Rock,1,2,3,2,0,2,2,2,3,2,2,1,2,3,2,1,2
9411,Electronic/Rock,1,2,3,2,4,4,1,1,3,2,3,2,2,4,3,1,3
9412,Electronic/Rock,1,2,3,3,0,0,2,2,3,2,3,2,3,4,3,0,3
9413,Electronic/Rock,1,2,3,2,4,2,4,4,4,2,4,4,1,3,0,0,1
9414,Electronic/Rock,1,2,3,0,0,0,0,0,0,2,2,4,1,1,0,0,1
9415,Electronic/Rock,1,2,3,0,1,1,2,2,3,3,3,4,2,3,2,1,1
9416,Electronic/Rock,1,2,3,0,4,2,1,1,3,2,3,4,1,3,2,3,1
9417,Electronic/Rock,1,2,3,1,4,4,0,0,1,2,3,1,2,3,2,0,2
